id,chapter,end_time,number,page,publication.id,resource.id,start_time,text,uri
f-c1fa5603-898,,,,,c1fa5603,HVT-0201,,,https://fortunoff.aviaryplatform.com/r/542j678w0f
f-c1fa5603-899,,,,,c1fa5603,HVT-0318,,,https://fortunoff.aviaryplatform.com/r/5m6251fn3p
f-c1fa5603-900,,,,,c1fa5603,HVT-0623,,,https://fortunoff.aviaryplatform.com/r/pz51g0j49f
f-c1fa5603-901,,,,,c1fa5603,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-c1fa5603-902,,,,,c1fa5603,HVT-1091,,,https://fortunoff.aviaryplatform.com/r/sq8qb9vd3t
f-c1fa5603-903,,,,,c1fa5603,HVT-0933,,,https://fortunoff.aviaryplatform.com/r/9z9086399s
f-c1fa5603-904,,,,,c1fa5603,HVT-1315,,,https://fortunoff.aviaryplatform.com/r/r49g44j01k
f-c1fa5603-905,,,,,c1fa5603,HVT-1537,,,https://fortunoff.aviaryplatform.com/r/qn5z60c701
f-92fb59ae-906,,,,,92fb59ae,HVT-0001,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd29
f-92fb59ae-907,,,,,92fb59ae,HVT-1101,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g84f
f-92fb59ae-908,,,,,92fb59ae,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-92fb59ae-909,,,,,92fb59ae,HVT-1154,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx99
f-92fb59ae-910,,,,,92fb59ae,HVT-0005,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xj4t
f-92fb59ae-911,,,,,92fb59ae,HVT-0976,,,https://fortunoff.aviaryplatform.com/r/b27pn8xg1k
f-92fb59ae-912,,,,,92fb59ae,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-92fb59ae-913,,,,,92fb59ae,HVT-0971,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx48
f-92fb59ae-914,,,,,92fb59ae,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-92fb59ae-915,,,,,92fb59ae,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-92fb59ae-916,,,,,92fb59ae,HVT-0970,,,https://fortunoff.aviaryplatform.com/r/4m91834424
f-92fb59ae-917,,,,,92fb59ae,HVT-0059,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j9j
f-92fb59ae-918,,,,,92fb59ae,HVT-0969,,,https://fortunoff.aviaryplatform.com/r/qj77s7j27h
f-92fb59ae-919,,,,,92fb59ae,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-92fb59ae-920,,,,,92fb59ae,HVT-0071,,,https://fortunoff.aviaryplatform.com/r/4b2x34mn6j
f-92fb59ae-921,,,,,92fb59ae,HVT-0081,,,https://fortunoff.aviaryplatform.com/r/x05x63bd3g
f-92fb59ae-922,,,,,92fb59ae,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-92fb59ae-923,,,,,92fb59ae,HVT-0100,,,https://fortunoff.aviaryplatform.com/r/r20rr1pt39
f-92fb59ae-924,,,,,92fb59ae,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-92fb59ae-925,,,,,92fb59ae,HVT-0974,,,https://fortunoff.aviaryplatform.com/r/bn9x05xc3t
f-92fb59ae-926,,,,,92fb59ae,HVT-0136,,,https://fortunoff.aviaryplatform.com/r/w08w950w2p
f-92fb59ae-927,,,,,92fb59ae,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-92fb59ae-928,,,,,92fb59ae,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-92fb59ae-929,,,,,92fb59ae,HVT-0978,,,https://fortunoff.aviaryplatform.com/r/930ns0kx9f
f-92fb59ae-930,,,,,92fb59ae,HVT-0154,,,https://fortunoff.aviaryplatform.com/r/9z9086395j
f-92fb59ae-931,,,,,92fb59ae,HVT-0158,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd3m
f-92fb59ae-932,,,,,92fb59ae,HVT-0977,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn0r
f-92fb59ae-933,,,,,92fb59ae,HVT-0173,,,https://fortunoff.aviaryplatform.com/r/k93125qj0h
f-92fb59ae-934,,,,,92fb59ae,HVT-0191,,,https://fortunoff.aviaryplatform.com/r/s17sn01b2n
f-92fb59ae-935,,,,,92fb59ae,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-92fb59ae-936,,,,,92fb59ae,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-92fb59ae-937,,,,,92fb59ae,HVT-0260,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r11
f-92fb59ae-938,,,,,92fb59ae,HVT-0287,,,https://fortunoff.aviaryplatform.com/r/m61bk16w64
f-92fb59ae-939,,,,,92fb59ae,HVT-0622,,,https://fortunoff.aviaryplatform.com/r/g44hm52p8v
f-92fb59ae-940,,,,,92fb59ae,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-92fb59ae-941,,,,,92fb59ae,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-92fb59ae-942,,,,,92fb59ae,HVT-1091,,,https://fortunoff.aviaryplatform.com/r/sq8qb9vd3t
f-92fb59ae-943,,,,,92fb59ae,HVT-0657,,,https://fortunoff.aviaryplatform.com/r/086348gf44
f-92fb59ae-944,,,,,92fb59ae,HVT-0700,,,https://fortunoff.aviaryplatform.com/r/jm23b5wg65
f-92fb59ae-945,,,,,92fb59ae,HVT-0933,,,https://fortunoff.aviaryplatform.com/r/9z9086399s
f-92fb59ae-946,,,,,92fb59ae,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-92fb59ae-947,,,,,92fb59ae,HVT-1315,,,https://fortunoff.aviaryplatform.com/r/r49g44j01k
f-92fb59ae-948,,,,,92fb59ae,HVT-1533,,,https://fortunoff.aviaryplatform.com/r/rj48p5vk4t
f-92fb59ae-949,,,,,92fb59ae,HVT-1537,,,https://fortunoff.aviaryplatform.com/r/qn5z60c701
f-92fb59ae-950,,,,,92fb59ae,HVT-1637,,,https://fortunoff.aviaryplatform.com/r/348gf0mv83
f-fde34820-951,,,,,fde34820,HVT-0001,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd29
f-fde34820-952,,,,,fde34820,HVT-1101,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g84f
f-fde34820-953,,,,,fde34820,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-fde34820-954,,,,,fde34820,HVT-1154,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx99
f-fde34820-955,,,,,fde34820,HVT-0005,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xj4t
f-fde34820-956,,,,,fde34820,HVT-0976,,,https://fortunoff.aviaryplatform.com/r/b27pn8xg1k
f-fde34820-957,,,,,fde34820,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-fde34820-958,,,,,fde34820,HVT-0971,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx48
f-fde34820-959,,,,,fde34820,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-fde34820-960,,,,,fde34820,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-fde34820-961,,,,,fde34820,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-fde34820-962,,,,,fde34820,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-fde34820-963,,,,,fde34820,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-fde34820-964,,,,,fde34820,HVT-0970,,,https://fortunoff.aviaryplatform.com/r/4m91834424
f-fde34820-965,,,,,fde34820,HVT-0059,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j9j
f-fde34820-966,,,,,fde34820,HVT-0969,,,https://fortunoff.aviaryplatform.com/r/qj77s7j27h
f-fde34820-967,,,,,fde34820,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-fde34820-968,,,,,fde34820,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-fde34820-969,,,,,fde34820,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-fde34820-970,,,,,fde34820,HVT-0974,,,https://fortunoff.aviaryplatform.com/r/bn9x05xc3t
f-fde34820-971,,,,,fde34820,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-fde34820-972,,,,,fde34820,HVT-0978,,,https://fortunoff.aviaryplatform.com/r/930ns0kx9f
f-fde34820-973,,,,,fde34820,HVT-0158,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd3m
f-fde34820-974,,,,,fde34820,HVT-0977,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn0r
f-fde34820-975,,,,,fde34820,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-fde34820-976,,,,,fde34820,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-fde34820-977,,,,,fde34820,HVT-0260,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r11
f-fde34820-978,,,,,fde34820,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-fde34820-979,,,,,fde34820,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-fde34820-980,,,,,fde34820,HVT-1091,,,https://fortunoff.aviaryplatform.com/r/sq8qb9vd3t
f-fde34820-981,,,,,fde34820,HVT-0700,,,https://fortunoff.aviaryplatform.com/r/jm23b5wg65
f-fde34820-982,,,,,fde34820,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-6528735e-983,,,,,6528735e,HVT-1394,,,https://fortunoff.aviaryplatform.com/r/mg7fq9qc3m
f-6528735e-984,,,,,6528735e,HVT-0299,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z9x
f-e77a98a7-985,,,,,e77a98a7,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-e77a98a7-986,,,,,e77a98a7,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-e77a98a7-987,,,,,e77a98a7,HVT-0001,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd29
f-e77a98a7-988,,,,,e77a98a7,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-e77a98a7-989,,,,,e77a98a7,HVT-0050,,,https://fortunoff.aviaryplatform.com/r/5t3fx73x7c
f-e77a98a7-990,,,,,e77a98a7,HVT-0071,,,https://fortunoff.aviaryplatform.com/r/4b2x34mn6j
f-e77a98a7-991,,,,,e77a98a7,HVT-0081,,,https://fortunoff.aviaryplatform.com/r/x05x63bd3g
f-e77a98a7-992,,,,,e77a98a7,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-e77a98a7-993,,,,,e77a98a7,HVT-0173,,,https://fortunoff.aviaryplatform.com/r/k93125qj0h
f-e77a98a7-994,,,,,e77a98a7,HVT-0623,,,https://fortunoff.aviaryplatform.com/r/pz51g0j49f
f-e77a98a7-995,,,,,e77a98a7,HVT-1351,,,https://fortunoff.aviaryplatform.com/r/f76639kb0m
f-e77a98a7-996,,,,,e77a98a7,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-e77a98a7-997,,,,,e77a98a7,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-e77a98a7-998,,,,,e77a98a7,HVT-0100,,,https://fortunoff.aviaryplatform.com/r/r20rr1pt39
f-e77a98a7-999,,,,,e77a98a7,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-e77a98a7-1000,,,,,e77a98a7,HVT-0144,,,https://fortunoff.aviaryplatform.com/r/p55db7vx8b
f-e77a98a7-1001,,,,,e77a98a7,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-e77a98a7-1002,,,,,e77a98a7,HVT-0213,,,https://fortunoff.aviaryplatform.com/r/w37kp7v17j
f-e77a98a7-1003,,,,,e77a98a7,HVT-0897,,,https://fortunoff.aviaryplatform.com/r/hm52f7jz9m
f-e77a98a7-1004,,,,,e77a98a7,HVT-1650,,,https://fortunoff.aviaryplatform.com/r/9s1kh0f11n
f-e77a98a7-1005,,,,,e77a98a7,HVT-1091,,,https://fortunoff.aviaryplatform.com/r/sq8qb9vd3t
f-e77a98a7-1006,,,,,e77a98a7,HVT-0005,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xj4t
f-e77a98a7-1007,,,,,e77a98a7,HVT-0976,,,https://fortunoff.aviaryplatform.com/r/b27pn8xg1k
f-e77a98a7-1008,,,,,e77a98a7,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-e77a98a7-1009,,,,,e77a98a7,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-e77a98a7-1010,,,,,e77a98a7,HVT-0969,,,https://fortunoff.aviaryplatform.com/r/qj77s7j27h
f-e77a98a7-1011,,,,,e77a98a7,HVT-0072,,,https://fortunoff.aviaryplatform.com/r/7w6736m414
f-e77a98a7-1012,,,,,e77a98a7,HVT-0085,,,https://fortunoff.aviaryplatform.com/r/dj58c9r79x
f-e77a98a7-1013,,,,,e77a98a7,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-e77a98a7-1014,,,,,e77a98a7,HVT-0318,,,https://fortunoff.aviaryplatform.com/r/5m6251fn3p
f-e77a98a7-1015,,,,,e77a98a7,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-e77a98a7-1016,,,,,e77a98a7,HVT-1394,,,https://fortunoff.aviaryplatform.com/r/mg7fq9qc3m
f-e77a98a7-1017,,,,,e77a98a7,HVT-0299,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z9x
f-e77a98a7-1018,,,,,e77a98a7,HVT-0971,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx48
f-e77a98a7-1019,,,,,e77a98a7,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-e77a98a7-1020,,,,,e77a98a7,HVT-0970,,,https://fortunoff.aviaryplatform.com/r/4m91834424
f-e77a98a7-1021,,,,,e77a98a7,HVT-0978,,,https://fortunoff.aviaryplatform.com/r/930ns0kx9f
f-e77a98a7-1022,,,,,e77a98a7,HVT-0977,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn0r
f-e77a98a7-1023,,,,,e77a98a7,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-e77a98a7-1024,,,,,e77a98a7,HVT-0287,,,https://fortunoff.aviaryplatform.com/r/m61bk16w64
f-e77a98a7-1025,,,,,e77a98a7,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-e77a98a7-1026,,,,,e77a98a7,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-e77a98a7-1027,,,,,e77a98a7,HVT-0284,,,https://fortunoff.aviaryplatform.com/r/m32n58cr2h
f-e77a98a7-1028,,,,,e77a98a7,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
f-e77a98a7-1029,,,,,e77a98a7,HVT-0869,,,https://fortunoff.aviaryplatform.com/r/5q4rj48s5g
f-e77a98a7-1030,,,,,e77a98a7,HVT-1850,,,https://fortunoff.aviaryplatform.com/r/cz3222rc75
f-e77a98a7-1031,,,,,e77a98a7,HVT-1880,,,https://fortunoff.aviaryplatform.com/r/8k74t6f65f
f-e77a98a7-1032,,,,,e77a98a7,HVT-1892,,,https://fortunoff.aviaryplatform.com/r/t14th8bw1r
f-e77a98a7-1033,,,,,e77a98a7,HVT-2045,,,https://fortunoff.aviaryplatform.com/r/222r49g57x
f-e77a98a7-1034,,,,,e77a98a7,HVT-2148,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r58
f-e77a98a7-1035,,,,,e77a98a7,HVT-2609,,,https://fortunoff.aviaryplatform.com/r/c824b2x96p
f-e77a98a7-1036,,,,,e77a98a7,HVT-2678,,,https://fortunoff.aviaryplatform.com/r/v97zk55v1f
f-e77a98a7-1037,,,,,e77a98a7,HVT-2854,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xk8b
f-e77a98a7-1038,,,,,e77a98a7,HVT-3132,,,https://fortunoff.aviaryplatform.com/r/kk9474712v
f-e77a98a7-1039,,,,,e77a98a7,HVT-3260,,,https://fortunoff.aviaryplatform.com/r/t14th8bw50
f-e77a98a7-1040,,,,,e77a98a7,HVT-3380,,,https://fortunoff.aviaryplatform.com/r/tm71v5bs76
f-e77a98a7-1041,,,,,e77a98a7,HVT-1101,,,https://fortunoff.aviaryplatform.com/r/1g0ht2g84f
f-e77a98a7-1042,,,,,e77a98a7,HVT-1154,,,https://fortunoff.aviaryplatform.com/r/jw86h4cx99
f-e77a98a7-1043,,,,,e77a98a7,HVT-0974,,,https://fortunoff.aviaryplatform.com/r/bn9x05xc3t
f-e77a98a7-1044,,,,,e77a98a7,HVT-0363,,,https://fortunoff.aviaryplatform.com/r/h12v40k24t
f-e77a98a7-1045,,,,,e77a98a7,HVT-0738,,,https://fortunoff.aviaryplatform.com/r/x34mk65j70
f-e77a98a7-1046,,,,,e77a98a7,HVT-0876,,,https://fortunoff.aviaryplatform.com/r/183416sz4c
f-e77a98a7-1047,,,,,e77a98a7,HVT-1855,,,https://fortunoff.aviaryplatform.com/r/fx73t9dc7j
f-e77a98a7-1048,,,,,e77a98a7,HVT-2068,,,https://fortunoff.aviaryplatform.com/r/4x54f1mk81
f-e77a98a7-1049,,,,,e77a98a7,HVT-2293,,,https://fortunoff.aviaryplatform.com/r/v40js9hj90
f-e77a98a7-1050,,,,,e77a98a7,HVT-2740,,,https://fortunoff.aviaryplatform.com/r/b853f4ks7h
f-e77a98a7-1051,,,,,e77a98a7,HVT-2742,,,https://fortunoff.aviaryplatform.com/r/3t9d50fx7z
f-e77a98a7-1052,,,,,e77a98a7,HVT-2761,,,https://fortunoff.aviaryplatform.com/r/td9n29pg78
f-e77a98a7-1053,,,,,e77a98a7,HVT-3131,,,https://fortunoff.aviaryplatform.com/r/ks6j09wb44
f-4bf3db26-1054,,,,,4bf3db26,HVT-0002,,,https://fortunoff.aviaryplatform.com/r/nv9959cg41
f-4bf3db26-1055,,,,,4bf3db26,HVT-0003,,,https://fortunoff.aviaryplatform.com/r/pn8x921p64
f-4bf3db26-1056,,,,,4bf3db26,HVT-0001,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd29
f-4bf3db26-1057,,,,,4bf3db26,HVT-0094,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z8m
f-4bf3db26-1058,,,,,4bf3db26,HVT-1125,,,https://fortunoff.aviaryplatform.com/r/n58cf9jf0w
f-4bf3db26-1059,,,,,4bf3db26,HVT-0972,,,https://fortunoff.aviaryplatform.com/r/nv9959cg6n
f-4bf3db26-1060,,,,,4bf3db26,HVT-0050,,,https://fortunoff.aviaryplatform.com/r/5t3fx73x7c
f-4bf3db26-1061,,,,,4bf3db26,HVT-0071,,,https://fortunoff.aviaryplatform.com/r/4b2x34mn6j
f-4bf3db26-1062,,,,,4bf3db26,HVT-0081,,,https://fortunoff.aviaryplatform.com/r/x05x63bd3g
f-4bf3db26-1063,,,,,4bf3db26,HVT-0092,,,https://fortunoff.aviaryplatform.com/r/125q814n4m
f-4bf3db26-1064,,,,,4bf3db26,HVT-0153,,,https://fortunoff.aviaryplatform.com/r/ft8df6k71d
f-4bf3db26-1065,,,,,4bf3db26,HVT-0173,,,https://fortunoff.aviaryplatform.com/r/k93125qj0h
f-4bf3db26-1066,,,,,4bf3db26,HVT-0191,,,https://fortunoff.aviaryplatform.com/r/s17sn01b2n
f-4bf3db26-1067,,,,,4bf3db26,HVT-0623,,,https://fortunoff.aviaryplatform.com/r/pz51g0j49f
f-4bf3db26-1068,,,,,4bf3db26,HVT-1315,,,https://fortunoff.aviaryplatform.com/r/r49g44j01k
f-4bf3db26-1069,,,,,4bf3db26,HVT-0036,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j87
f-4bf3db26-1070,,,,,4bf3db26,HVT-0065,,,https://fortunoff.aviaryplatform.com/r/jh3cz3299m
f-4bf3db26-1071,,,,,4bf3db26,HVT-0099,,,https://fortunoff.aviaryplatform.com/r/xs5j960m47
f-4bf3db26-1072,,,,,4bf3db26,HVT-0100,,,https://fortunoff.aviaryplatform.com/r/r20rr1pt39
f-4bf3db26-1073,,,,,4bf3db26,HVT-0107,,,https://fortunoff.aviaryplatform.com/r/c53dz03438
f-4bf3db26-1074,,,,,4bf3db26,HVT-0134,,,https://fortunoff.aviaryplatform.com/r/k06ww77307
f-4bf3db26-1075,,,,,4bf3db26,HVT-0144,,,https://fortunoff.aviaryplatform.com/r/p55db7vx8b
f-4bf3db26-1076,,,,,4bf3db26,HVT-0146,,,https://fortunoff.aviaryplatform.com/r/rn3028pq6v
f-4bf3db26-1077,,,,,4bf3db26,HVT-0206,,,https://fortunoff.aviaryplatform.com/r/kw57d2qf47
f-4bf3db26-1078,,,,,4bf3db26,HVT-0213,,,https://fortunoff.aviaryplatform.com/r/w37kp7v17j
f-4bf3db26-1079,,,,,4bf3db26,HVT-0756,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qm8z
f-4bf3db26-1080,,,,,4bf3db26,HVT-0897,,,https://fortunoff.aviaryplatform.com/r/hm52f7jz9m
f-4bf3db26-1081,,,,,4bf3db26,HVT-1126,,,https://fortunoff.aviaryplatform.com/r/930ns0kz17
f-4bf3db26-1082,,,,,4bf3db26,HVT-1650,,,https://fortunoff.aviaryplatform.com/r/9s1kh0f11n
f-4bf3db26-1083,,,,,4bf3db26,HVT-1537,,,https://fortunoff.aviaryplatform.com/r/qn5z60c701
f-4bf3db26-1084,,,,,4bf3db26,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-4bf3db26-1085,,,,,4bf3db26,HVT-1091,,,https://fortunoff.aviaryplatform.com/r/sq8qb9vd3t
f-4bf3db26-1086,,,,,4bf3db26,HVT-0005,,,https://fortunoff.aviaryplatform.com/r/9g5gb1xj4t
f-4bf3db26-1087,,,,,4bf3db26,HVT-0976,,,https://fortunoff.aviaryplatform.com/r/b27pn8xg1k
f-4bf3db26-1088,,,,,4bf3db26,HVT-0034,,,https://fortunoff.aviaryplatform.com/r/dj58c9r78m
f-4bf3db26-1089,,,,,4bf3db26,HVT-0220,,,https://fortunoff.aviaryplatform.com/r/ng4gm81v8b
f-4bf3db26-1090,,,,,4bf3db26,HVT-0048,,,https://fortunoff.aviaryplatform.com/r/8k74t6f583
f-4bf3db26-1091,,,,,4bf3db26,HVT-0059,,,https://fortunoff.aviaryplatform.com/r/1n7xk84j9j
f-4bf3db26-1092,,,,,4bf3db26,HVT-0969,,,https://fortunoff.aviaryplatform.com/r/qj77s7j27h
f-4bf3db26-1093,,,,,4bf3db26,HVT-0072,,,https://fortunoff.aviaryplatform.com/r/7w6736m414
f-4bf3db26-1094,,,,,4bf3db26,HVT-0085,,,https://fortunoff.aviaryplatform.com/r/dj58c9r79x
f-4bf3db26-1095,,,,,4bf3db26,HVT-0115,,,https://fortunoff.aviaryplatform.com/r/mk6542jh2t
f-4bf3db26-1096,,,,,4bf3db26,HVT-0152,,,https://fortunoff.aviaryplatform.com/r/bc3st7dx0h
f-4bf3db26-1097,,,,,4bf3db26,HVT-0201,,,https://fortunoff.aviaryplatform.com/r/542j678w0f
f-4bf3db26-1098,,,,,4bf3db26,HVT-0318,,,https://fortunoff.aviaryplatform.com/r/5m6251fn3p
f-4bf3db26-1099,,,,,4bf3db26,HVT-0593,,,https://fortunoff.aviaryplatform.com/r/rb6vx0686p
f-4bf3db26-1100,,,,,4bf3db26,HVT-0641,,,https://fortunoff.aviaryplatform.com/r/x639z90q20
f-4bf3db26-1101,,,,,4bf3db26,HVT-0933,,,https://fortunoff.aviaryplatform.com/r/9z9086399s
f-4bf3db26-1102,,,,,4bf3db26,HVT-1394,,,https://fortunoff.aviaryplatform.com/r/mg7fq9qc3m
f-4bf3db26-1103,,,,,4bf3db26,HVT-0299,,,https://fortunoff.aviaryplatform.com/r/vd6nz80z9x
f-4bf3db26-1104,,,,,4bf3db26,HVT-0971,,,https://fortunoff.aviaryplatform.com/r/fn10p0wx48
f-4bf3db26-1105,,,,,4bf3db26,HVT-0018,,,https://fortunoff.aviaryplatform.com/r/2z12n4zj1z
f-4bf3db26-1106,,,,,4bf3db26,HVT-0035,,,https://fortunoff.aviaryplatform.com/r/4q7qn5z823
f-4bf3db26-1107,,,,,4bf3db26,HVT-0970,,,https://fortunoff.aviaryplatform.com/r/4m91834424
f-4bf3db26-1108,,,,,4bf3db26,HVT-0136,,,https://fortunoff.aviaryplatform.com/r/w08w950w2p
f-4bf3db26-1109,,,,,4bf3db26,HVT-0978,,,https://fortunoff.aviaryplatform.com/r/930ns0kx9f
f-4bf3db26-1110,,,,,4bf3db26,HVT-0158,,,https://fortunoff.aviaryplatform.com/r/dn3zs2kd3m
f-4bf3db26-1111,,,,,4bf3db26,HVT-0977,,,https://fortunoff.aviaryplatform.com/r/jq0sq8qn0r
f-4bf3db26-1112,,,,,4bf3db26,HVT-0210,,,https://fortunoff.aviaryplatform.com/r/g44hm52p4m
f-4bf3db26-1113,,,,,4bf3db26,HVT-0260,,,https://fortunoff.aviaryplatform.com/r/0g3gx44r11
f-4bf3db26-1114,,,,,4bf3db26,HVT-0287,,,https://fortunoff.aviaryplatform.com/r/m61bk16w64
f-4bf3db26-1115,,,,,4bf3db26,HVT-0622,,,https://fortunoff.aviaryplatform.com/r/g44hm52p8v
f-4bf3db26-1116,,,,,4bf3db26,HVT-0628,,,https://fortunoff.aviaryplatform.com/r/9882j6879m
f-4bf3db26-1117,,,,,4bf3db26,HVT-0657,,,https://fortunoff.aviaryplatform.com/r/086348gf44
f-4bf3db26-1118,,,,,4bf3db26,HVT-0700,,,https://fortunoff.aviaryplatform.com/r/jm23b5wg65
f-4bf3db26-1119,,,,,4bf3db26,HVT-1270,,,https://fortunoff.aviaryplatform.com/r/057cr5n94q
f-4bf3db26-1120,,,,,4bf3db26,HVT-1533,,,https://fortunoff.aviaryplatform.com/r/rj48p5vk4t
f-4bf3db26-1121,,,,,4bf3db26,HVT-1637,,,https://fortunoff.aviaryplatform.com/r/348gf0mv83
f-4bf3db26-1122,,,,,4bf3db26,HVT-0139,,,https://fortunoff.aviaryplatform.com/r/h12v40k18s
f-4bf3db26-1123,,,,,4bf3db26,HVT-0163,,,https://fortunoff.aviaryplatform.com/r/5717m0412p
f-4bf3db26-1124,,,,,4bf3db26,HVT-0176,,,https://fortunoff.aviaryplatform.com/r/kp7tm72460
f-4bf3db26-1125,,,,,4bf3db26,HVT-0253,,,https://fortunoff.aviaryplatform.com/r/vq2s46hf2f
f-4bf3db26-1126,,,,,4bf3db26,HVT-0284,,,https://fortunoff.aviaryplatform.com/r/m32n58cr2h
f-4bf3db26-1127,,,,,4bf3db26,HVT-0285,,,https://fortunoff.aviaryplatform.com/r/5m6251fn12
f-4bf3db26-1128,,,,,4bf3db26,HVT-0571,,,https://fortunoff.aviaryplatform.com/r/251fj2998m
f-4bf3db26-1129,,,,,4bf3db26,HVT-0579,,,https://fortunoff.aviaryplatform.com/r/ht2g73781b
f-4bf3db26-1130,,,,,4bf3db26,HVT-0618,,,https://fortunoff.aviaryplatform.com/r/kh0dv1cv38
